#' @name KIPP_UVS_B_UVB.data
#' @note
#' UVS-B-T Radiometer
#' The detection system includes optical filters and a phosphor
#' that determine the spectral response. The phosphor is very
#' sensitive to low levels of ultraviolet radiation and is stimulated
#' by the UV to emit green light, which is detected by a photodiode.
#' The system is temperature stabilised at +25 °C to prevent
#' changes in spectral response and sensitivity with variations in
#' the ambient conditions.
#' 
#' Manufacturer: Kipp & Zonen B.V., Delftechpark 36, 2628 XH Delft
#' \url{http://www.kippzonen.com/}
#'
#' @references Brochure 'Broadband UV Radiometers'
#'
w.length,s.e.response
280.004,0.0321291
280.017,0.0322044
280.048,0.032389
281.467,0.0420551
282.589,0.0524219
282.885,0.055565
282.989,0.0569148
283.788,0.0684761
284.69,0.0843871
285.691,0.106911
285.721,0.10768
285.961,0.113968
286.752,0.137403
288.041,0.184731
288.535,0.207121
288.804,0.220452
288.943,0.227655
290.361,0.316917
291.121,0.372817
291.777,0.428966
291.908,0.441177
293.198,0.553237
293.966,0.629772
294.23,0.658454
295.65,0.783682
296.036,0.810048
296.171,0.819531
297.071,0.885258
298.233,0.93616
298.623,0.953934
298.87,0.965312
298.88,0.965778
299.509,0.980768
299.791,0.987561
300.147,0.996218
300.302,1
300.695,0.990713
300.785,0.988575
301.554,0.970693
302.322,0.953139
302.501,0.949108
302.636,0.94193
303.479,0.898486
303.927,0.876176
304.054,0.869978
304.25,0.854245
304.968,0.799018
305.149,0.785622
305.737,0.743799
306.049,0.715962
307.041,0.634272
307.162,0.624944
307.208,0.62082
308.451,0.519471
308.625,0.506726
308.985,0.481238
309.105,0.472997
309.527,0.439251
310.54,0.367611
310.791,0.351815
310.815,0.349949
311.813,0.281075
311.967,0.271683
312.104,0.263636
312.217,0.257163
313.644,0.187976
313.653,0.187546
314.168,0.164607
314.812,0.139816
315.045,0.131363
315.598,0.113224
315.85,0.105822
315.974,0.102535
317.278,0.0734149
317.803,0.0642181
318.039,0.0604667
318.277,0.0569132
318.576,0.0527372
320.003,0.036587
320.137,0.035158
320.363,0.032865
320.863,0.0283191
321.172,0.0258284
322.471,0.019114
322.599,0.0185537
322.818,0.0174632
323.708,0.0136435
324.545,0.0108194
324.546,0.010815
325.143,0.00928113
325.974,0.00750302
326.942,0.00578741
327.007,0.00568696
327.921,0.00445034
327.986,0.00438584
329.399,0.00319716
329.467,0.00314875
329.477,0.0031417
330.183,0.00270727
331.293,0.00214197
331.668,0.00202394
331.986,0.00192902
333.367,0.00156569
333.414,0.0015558
334.127,0.00141359
334.185,0.00140267
335.828,0.00112471
336.068,0.00110081
336.386,0.00106985
336.771,0.00103357
338.396,0.000893412
338.842,0.000858443
339.324,0.000822117
339.615,0.000804426
340.854,0.000733289
341.685,0.000689122
342.718,0.000637964
342.819,0.000633158
343.441,0.000617759
344.787,0.000585701
346.079,0.000556511
346.545,0.000546338
347.218,0.000531983
347.761,0.000527836
349.261,0.000516534
349.828,0.000512326
350.734,0.000505679
350.839,0.00050491
351.848,0.00050491
352.285,0.00050491
353.708,0.00050491
354.822,0.00050491
354.848,0.00050491
355.389,0.00050491
356.94,0.00050491
357.926,0.00050491
359.374,0.00050491
359.785,0.00050491
360.043,0.00050491
361.289,0.00050491
363.382,0.00050491
363.794,0.000501567
363.923,0.000500523
364.392,0.00049674
366.616,0.000479214
367.156,0.000470997
367.415,0.000467103
367.755,0.000462041
369.333,0.00043926
370.26,0.000420607
370.342,0.000418998
371.166,0.000403138
372.309,0.000382147
373.364,0.000355959
373.447,0.000353986
374.143,0.000337799
374.38,0.00033246
376.211,0.000284244
376.294,0.000282212
376.991,0.000265884
377.228,0.000260543
378.495,0.00021188
378.798,0.000201659
379.042,0.000193791
379.063,0.000192896
380.34,0.000144142
381.12,0.000103544
381.128,0.00010319
381.135,0.000102881
381.345,9.41E-05
382.821,5.04E-05
384.236,2.76E-05
384.248,2.75E-05
384.714,2.26E-05
385.676,1.50E-05
386.438,1.09E-05
387.048,8.39E-06
387.104,8.20E-06
388.403,4.73E-06
388.771,4.05E-06
389.573,2.88E-06
389.643,2.80E-06
390.743,1.75E-06
390.845,1.68E-06
390.941,1.61E-06
391.784,1.13E-06
392.273,9.17E-07
392.37,8.80E-07
392.826,7.25E-07
393.737,4.93E-07
394.09,4.24E-07
394.649,3.35E-07
395.389,2.45E-07
395.431,2.40E-07
396.472,1.55E-07
396.948,1.26E-07
397.643,9.42E-08
398.118,7.70E-08
398.422,6.77E-08
399.202,4.86E-08
399.809,3.76E-08
399.979,3.50E-08
